Id;habit_tipo;habit_zona_tipo;lote_testada;lote_area;rua_acesso_tipo;acesso_jardim_tipo;lote_formato;lote_topografia;servicos_publicos;lote_configuracao;lote_declive;bairro;habitacao_tipo;habitacao_estilo;acabamento_nivel;condicao_geral;construcao_ano;reforma_estrutural_ano;telhado_ipo;telhado_material;exterior_revestimento;exterior_revestimento_2;alvenaria_cobertura;alvenaria_area;exterior_mat_qualidade;exterior_condicao;tipo_fundacao;porao_altura_qualidade;porao_estado_geral;parede_jardim_estado;porao_espaco_qualidade;area_construida;area_finulllizada_qualidade;metros_acabados_2;area_inacabada_porao;porao_area_total;aquecimento_tipo;aquecimento_qualidade;ar_condicionado_central;sistema_eletrico;area_andar_1;area_andar_2;area_quadrada_baixa_qualidade;area_habitavel;quantidade_banheiro_porao;quantidade_lavabo_porao;quantidade_banheiros_completos;quantidade_lavabos;quantidade_quartos;quantidade_cozinha;cozinha_qualidade;quartos_quantidade;Functional;lareira_quantidade;lareira_qualidade;condicao_1;condicao_2;garagem_tipo;garagem_ano_construcao;garagem_acabamento;garagem_carros;garagem_area;garagem_qualidade;garagem_condicao;rua_Parcialavimento;deck_area;varanda_aberta_area;varanda_fechada_area;varanda_inverno_area;varanda_verao_area;piscina_area;piscina_qualidade;cerca;recursos_extras;recursos_extras_valor;venda_mes;venda_ano;venda_tipo;venda_condicao;venda_preco
420;20;Residencial Baixa Densidade;65;8450;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;6;1968;1968;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;775;inacabado;0;281;1056;Gás;Excelente;sim;SBrkr;1056;0;0;1056;1;0;1;0;3;1;Média;6;Typ;1;Razoável;Normal;Normal;Anexo à casa;1968;Inacabado;1;304;Média;Média;Parcialavimentado;0;85;184;0;0;0;null;null;null;0;7;2010;Termo de Garantia - 15% de entradavencional;Normal;142000
421;90;Residencial Média Densidade;78;7060;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Copacabana;Duplex;SFoyer;7;5;1997;1998;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;200;Mediano;Bom;Concreto armado;Bom;Bom;Bom;Boa para morar;1309;inacabado;0;35;1344;Gás;Excelente;sim;SBrkr;1344;0;0;1344;2;0;2;0;2;2;Média;8;Typ;0;null;Normal;Normal;Anexo à casa;1997;Acabado;4;784;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;11;2008;Termo de Garantia - 15% de entradavencional;Locação;206300
422;20;Residencial Baixa Densidade;NA;16635;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Duas Frentes;Suave;Carangola;1Fam;1Story;6;7;1977;2000;Empenado;Telha Padrão;Placa de cimento;Placa de Cimento;Pedra;126;Bom;Médio;Bloco de concreto;Bom;Média;Sem Exposiçao;Alojamento mediano;1246;inacabado;0;356;1602;Gás;Bom;sim;SBrkr;1602;0;0;1602;0;1;2;0;3;1;Bom;8;Typ;1;Média;Normal;Normal;Anexo à casa;1977;Acabado;2;529;Média;Média;Parcialavimentado;240;0;0;0;0;0;null;null;null;0;6;2009;Termo de Garantia - 15% de entradavencional;Normal;215000
423;20;Residencial Baixa Densidade;100;21750;Pavimentado;NA;Regular;Encosta;Todos;Interno;Moderado;Copacabana;1Fam;1Story;5;5;1954;1954;Telha de Barro;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;988;988;Gás;Excelente;sim;FuseA;988;0;0;988;0;0;1;0;2;1;Média;4;Typ;0;null;Rua principal;Normal;Anexo à casa;1954;Acabamento Bruto;2;520;Média;Média;Cascalho;0;0;0;0;0;0;null;null;null;0;2;2008;Termo de Garantia - 15% de entradavencional;Normal;113000
424;60;Residencial Baixa Densidade;80;9200;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Lapa;1Fam;2Story;8;5;1998;1998;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;473;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;986;inacabado;0;484;1470;Gás;Bom;sim;SBrkr;1470;1160;0;2630;1;0;2;1;4;1;Bom;8;Typ;1;Média;Normal;Normal;Anexo à casa;1998;Acabado;3;696;Média;Média;Parcialavimentado;0;66;0;0;0;0;null;null;null;0;6;2008;Termo de Garantia - 15% de entradavencional;Normal;315000
425;20;Residencial Baixa Densidade;72;9000;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;6;5;1956;1956;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Pedra Lasca;74;Mediano;Médio;Bloco de concreto;Bom;Média;Sem Exposiçao;Baixa qualidade;616;inacabado;0;580;1196;Gás;Bom;sim;FuseA;1196;0;0;1196;1;0;1;0;2;1;Média;6;Typ;1;Bom;Normal;Normal;Anexo à casa;1956;Acabamento Bruto;1;297;Média;Média;Parcialavimentado;0;44;0;0;0;0;null;null;null;0;5;2008;Termo de Garantia - 15% de entradavencional;Normal;139000
425;20;Residencial Baixa Densidade;72;9000;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;6;5;1956;1956;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Pedra Lasca;74;Mediano;Médio;Bloco de concreto;Bom;Média;Sem Exposiçao;Baixa qualidade;616;inacabado;0;580;1196;Gás;Bom;sim;FuseA;1196;0;0;1196;1;0;1;0;2;1;Média;6;Typ;1;Bom;Normal;Normal;Anexo à casa;1956;Acabamento Bruto;1;297;Média;Média;Parcialavimentado;0;44;0;0;0;0;null;null;null;0;5;2008;Termo de Garantia - 15% de entradavencional;Normal;139000
426;60;Residencial Média Densidade;60;3378;Pavimentado;Cascalho;Regular;Encosta;Todos;Interno;Suave;Osasco;1Fam;2Story;7;8;1946;1992;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Bom;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;651;651;Gás;Bom;sim;SBrkr;707;682;0;1389;0;0;1;1;3;1;Média;6;Typ;2;Bom;Normal;Normal;Separado da casa;1947;Inacabado;1;240;Média;Média;Parcial;0;0;126;0;0;0;null;null;null;0;9;2009;Termo de Garantia - 15% de entradavencional;Normal;135000
427;80;Residencial Baixa Densidade;NA;12800;Pavimentado;NA;Regular;Declive a partir da rua;Todos;Interno;Moderado;Mirasol;1Fam;SLvl;7;5;1989;1989;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Pedra Lasca;145;Bom;Médio;Concreto armado;Bom;Média;Bom;Boa para morar;1518;inacabado;0;0;1518;Gás;Bom;sim;SBrkr;1644;0;0;1644;1;1;2;0;2;1;Bom;5;Typ;1;Média;Normal;Normal;Anexo à casa;1989;Acabado;2;569;Média;Média;Parcialavimentado;80;0;0;0;396;0;null;null;null;0;8;2009;Termo de Garantia - 15% de entradavencional;Normal;275000
427;80;Residencial Baixa Densidade;NA;12800;Pavimentado;NA;Regular;Declive a partir da rua;Todos;Interno;Moderado;Mirasol;1Fam;SLvl;7;5;1989;1989;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Pedra Lasca;145;Bom;Médio;Concreto armado;Bom;Média;Bom;Boa para morar;1518;inacabado;0;0;1518;Gás;Bom;sim;SBrkr;1644;0;0;1644;1;1;2;0;2;1;Bom;5;Typ;1;Média;Normal;Normal;Anexo à casa;1989;Acabado;2;569;Média;Média;Parcialavimentado;80;0;0;0;396;0;null;null;null;0;8;2009;Termo de Garantia - 15% de entradavencional;Normal;275000
428;20;Residencial Baixa Densidade;77;8593;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;4;6;1957;1957;Telha de Barro;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;288;inacabado;0;619;907;Gás;Excelente;sim;SBrkr;907;0;0;907;0;0;1;0;3;1;Média;5;Typ;0;null;Normal;Normal;Separado da casa;1964;Inacabado;1;352;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;7;2008;Termo de Garantia - 15% de entradavencional;Normal;109008
429;20;Residencial Baixa Densidade;64;6762;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Tijuca;1Fam;1Story;7;5;2007;2007;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;108;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;664;inacabado;0;544;1208;Gás;Excelente;sim;SBrkr;1208;0;0;1208;1;0;2;0;2;1;Bom;6;Typ;0;null;Normal;Normal;Anexo à casa;2007;Acabamento Bruto;2;628;Média;Média;Parcialavimentado;105;54;0;0;0;0;null;null;null;0;9;2007;Casa nova;Parcial;195400
430;20;Residencial Baixa Densidade;130;11457;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Miramar;1Fam;1Story;6;5;1988;1988;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Médio;Bloco de concreto;Bom;Média;Mínimo;Boa para morar;1005;inacabado;0;387;1392;Gás;Médio;sim;SBrkr;1412;0;0;1412;1;0;2;0;3;1;Bom;6;Typ;1;Média;Normal;Normal;Anexo à casa;1988;Inacabado;2;576;Média;Média;Parcialavimentado;0;0;169;0;0;0;null;null;null;0;3;2009;Termo de Garantia - 15% de entradavencional;Normal;175000
431;160;Residencial Média Densidade;21;1680;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Quissama;Twnhs;2Story;6;5;1971;1971;Empenado;Telha Padrão;Placa dura;Placa Rígida;Pedra Lasca;232;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento mediano;387;inacabado;0;96;483;Gás;Médio;sim;SBrkr;483;504;0;987;0;0;1;1;2;1;Média;4;Typ;0;null;Normal;Normal;Separado da casa;1971;Inacabado;1;264;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;7;2008;Escritura/Espólio do Oficial de Justiça;Anormal;85400
432;50;Residencial Média Densidade;60;5586;Pavimentado;NA;Ligeiramente irregular;Aclive a partir da rua;Todos;Interno;Suave;Osasco;1Fam;1.5Fin;6;7;1920;1998;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;901;901;Gás;Bom;sim;SBrkr;1088;110;0;1198;0;0;1;0;4;1;Média;7;Typ;0;null;Rua lateral;Normal;null;NA;null;0;0;null;null;Cascalho;0;98;0;0;0;0;null;Baixa privacidade;null;0;9;2008;15% de entradatrato baixo;Anormal;79900
433;160;Residencial Média Densidade;24;1920;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Quissama;TwnhsE;2Story;5;5;1971;1971;Empenado;Telha Padrão;Placa dura;Placa Rígida;Pedra Lasca;376;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento mediano;471;inacabado;0;294;765;Gás;Excelente;sim;SBrkr;765;600;0;1365;1;0;1;1;2;1;Média;6;Min1;0;null;Normal;Normal;Separado da casa;1971;Inacabado;2;440;Média;Média;Parcialavimentado;240;36;0;0;0;0;null;null;null;0;8;2007;Termo de Garantia - 15% de entradavencional;Normal;122500
434;60;Residencial Baixa Densidade;100;10839;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Morin;1Fam;2Story;6;5;1997;1998;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;926;926;Gás;Excelente;sim;SBrkr;926;678;0;1604;0;0;2;1;3;1;Média;7;Typ;1;Média;Normal;Normal;Anexo à casa;1997;Acabado;2;470;Média;Média;Parcialavimentado;0;36;0;0;0;0;null;null;null;0;7;2008;Termo de Garantia - 15% de entradavencional;Normal;181000
435;180;Residencial Média Densidade;21;1890;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Ipanema;Twnhs;SFoyer;4;7;1972;1972;Empenado;Telha Padrão;Placa de cimento;Placa de Cimento;Nenhum;0;Mediano;Bom;Bloco de concreto;Bom;Média;Médio;Alojamento mediano;495;inacabado;0;135;630;Gás;Bom;sim;SBrkr;630;0;0;630;1;0;1;0;1;1;Média;3;Typ;0;null;Normal;Normal;null;NA;null;0;0;null;null;Parcialavimentado;88;0;0;0;0;0;null;null;null;0;6;2008;Termo de Garantia - 15% de entradavencional;Normal;81000
436;60;Residencial Baixa Densidade;43;10667;Pavimentado;NA;Moderadamente Irregular;Plano;Todos;Fim de rua;Suave;Tijuca;1Fam;2Story;7;6;1996;1996;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Médio;Boa para morar;385;Alojamento médiano;344;70;799;Gás;Excelente;sim;SBrkr;827;834;0;1661;1;0;2;1;3;1;Bom;6;Typ;1;Média;PosN;Normal;Anexo à casa;1996;Acabamento Bruto;2;550;Média;Média;Parcialavimentado;158;61;0;0;0;0;null;null;null;0;4;2009;15% de entradatrato de baixa entrada e juros baixos;Normal;212000
437;50;Residencial Média Densidade;40;4400;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;1.5Fin;6;8;1920;1950;Empenado;Telha Padrão;Reboco;Estuque;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Razoável;Média;Sem Exposiçao;Inacabado;0;inacabado;0;648;648;Gás;Médio;sim;FuseA;734;384;0;1118;0;0;1;0;2;1;Média;6;Typ;0;null;Normal;Normal;Separado da casa;1990;Inacabado;2;440;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;10;2006;Termo de Garantia - 15% de entradavencional;Normal;116000
438;45;Residencial Média Densidade;50;6000;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Leblon;1Fam;1.5Unf;6;7;1926;2004;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Bom;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;884;884;Gás;Bom;sim;SBrkr;904;0;0;904;0;0;1;0;2;1;Média;4;Typ;0;null;Normal;Normal;Separado da casa;1926;Inacabado;1;180;Média;Média;Parcialavimentado;0;0;105;0;0;0;null;null;null;0;1;2009;Termo de Garantia - 15% de entradavencional;Normal;119000
438;45;Residencial Média Densidade;50;6000;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Leblon;1Fam;1.5Unf;6;7;1926;2004;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Bom;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;884;884;Gás;Bom;sim;SBrkr;904;0;0;904;0;0;1;0;2;1;Média;4;Typ;0;null;Normal;Normal;Separado da casa;1926;Inacabado;1;180;Média;Média;Parcialavimentado;0;0;105;0;0;0;null;null;null;0;1;2009;Termo de Garantia - 15% de entradavencional;Normal;119000
439;30;Residencial Baixa Densidade;40;4280;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Bigurrilho;1Fam;1Story;5;6;1913;2002;Empenado;Telha Padrão;Telhas de madeira;Estuque;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Baixa qualidade;365;inacabado;0;75;440;Gás;Médio;não;SBrkr;694;0;0;694;0;0;1;0;2;1;Bom;4;Typ;1;Bom;Normal;Normal;Separado da casa;1990;Inacabado;1;352;Bom;Média;Parcial;0;0;34;0;0;0;null;Baixa privacidade;null;0;3;2007;Termo de Garantia - 15% de entradavencional;Normal;90350
440;50;Residencial Baixa Densidade;67;12354;Pavimentado;Cascalho;Regular;Plano;Todos;Esquina;Suave;Maracana;1Fam;1.5Fin;6;8;1920;2000;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Razoável;Mínimo;Inacabado;0;inacabado;0;684;684;Gás;Bom;sim;SBrkr;684;512;0;1196;0;0;1;0;3;1;Bom;7;Typ;0;null;Normal;Normal;Separado da casa;2005;Inacabado;2;528;Média;Média;Parcialavimentado;0;46;0;0;0;0;null;Boa privacidade;Galpão;800;8;2009;Juros baixos do 15% de entradatrato;Normal;110000
440;50;Residencial Baixa Densidade;67;12354;Pavimentado;Cascalho;Regular;Plano;Todos;Esquina;Suave;Maracana;1Fam;1.5Fin;6;8;1920;2000;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Razoável;Mínimo;Inacabado;0;inacabado;0;684;684;Gás;Bom;sim;SBrkr;684;512;0;1196;0;0;1;0;3;1;Bom;7;Typ;0;null;Normal;Normal;Separado da casa;2005;Inacabado;2;528;Média;Média;Parcialavimentado;0;46;0;0;0;0;null;Boa privacidade;Galpão;800;8;2009;Juros baixos do 15% de entradatrato;Normal;110000
441;20;Residencial Baixa Densidade;105;15431;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Capivari;1Fam;1Story;10;5;2008;2008;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra;200;Exelente;Médio;Concreto armado;Excelente;Média;Bom;Boa para morar;1767;Alojamento médiano;539;788;3094;Gás;Excelente;sim;SBrkr;2402;0;0;2402;1;0;2;0;2;1;Excelente;10;Typ;2;Bom;Normal;Normal;Anexo à casa;2008;Acabado;3;672;Média;Média;Parcialavimentado;0;72;0;0;170;0;null;null;null;0;4;2009;Termo de Garantia - 15% de entradavencional;Normal;555000
442;90;Residencial Baixa Densidade;92;12108;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maracana;Duplex;1Story;4;4;1955;1955;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;270;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento mediano;133;inacabado;0;1307;1440;Gás;Médio;não;FuseF;1440;0;0;1440;0;0;2;0;4;2;Razoável;8;Typ;0;null;Normal;Normal;null;NA;null;0;0;null;null;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;9;2008;Termo de Garantia - 15% de entradavencional;Normal;118000
443;50;Residencial Média Densidade;52;6240;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Leblon;1Fam;1.5Fin;5;7;1930;1992;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1078;1078;Gás;Médio;sim;SBrkr;1128;445;0;1573;0;0;2;0;3;1;Média;8;Typ;1;Bom;Normal;Normal;Separado da casa;1930;Inacabado;2;360;Média;Média;Parcial;0;0;0;0;0;0;null;null;null;0;6;2008;Termo de Garantia - 15% de entradavencional;Normal;162900
444;120;Residencial Baixa Densidade;53;3922;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Bingen;TwnhsE;1Story;7;5;2006;2007;Empenado;Telha Padrão;Telhas de madeira;Telhas de madeira;Pedra Lasca;72;Bom;Médio;Concreto armado;Excelente;Média;Médio;Inacabado;0;inacabado;0;1258;1258;Gás;Excelente;sim;SBrkr;1258;0;0;1258;0;0;2;0;2;1;Bom;6;Typ;1;Bom;Normal;Normal;Anexo à casa;2007;Acabado;3;648;Média;Média;Parcialavimentado;144;16;0;0;0;0;null;null;null;0;6;2007;Casa nova;Parcial;172500
444;120;Residencial Baixa Densidade;53;3922;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Bingen;TwnhsE;1Story;7;5;2006;2007;Empenado;Telha Padrão;Telhas de madeira;Revestimento de madeira;Pedra Lasca;72;Bom;Médio;Concreto armado;Excelente;Média;Médio;Inacabado;0;inacabado;0;1258;1258;Gás;Excelente;sim;SBrkr;1258;0;0;1258;0;0;2;0;2;1;Bom;6;Typ;1;Bom;Normal;Normal;Anexo à casa;2007;Acabado;3;648;Média;Média;Parcialavimentado;144;16;0;0;0;0;null;null;null;0;6;2007;Casa nova;Parcial;172500
445;60;Residencial Baixa Densidade;70;8750;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Tijuca;1Fam;2Story;7;5;1994;1995;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Bom;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;642;inacabado;0;273;915;Gás;Excelente;sim;SBrkr;933;975;0;1908;1;0;2;1;4;1;Bom;8;Typ;1;Média;Normal;Normal;Anexo à casa;1994;Inacabado;2;493;Média;Média;Parcialavimentado;144;133;0;0;0;0;null;null;null;0;7;2008;Termo de Garantia - 15% de entradavencional;Normal;210000
446;20;Residencial Baixa Densidade;73;9855;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Maracana;1Fam;1Story;6;5;1956;1956;Telha de Barro;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1436;1436;Gás;Razoável;sim;SBrkr;1689;0;0;1689;0;0;1;0;3;1;Média;7;Typ;1;Bom;Normal;Normal;Anexo à casa;1956;Inacabado;2;480;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;Baixa privacidade;null;0;11;2009;Escritura/Espólio do Oficial de Justiça;Normal;127500
446;20;Residencial Baixa Densidade;73;9855;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Maracana;1Fam;1Story;6;5;1956;1956;Telha de Barro;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1436;1436;Gás;Razoável;sim;SBrkr;1689;0;0;1689;0;0;1;0;3;1;Média;7;Typ;1;Bom;Normal;Normal;Anexo à casa;1956;Inacabado;2;480;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;Baixa privacidade;null;0;11;2009;Escritura/Espólio do Oficial de Justiça;Normal;127500
447;20;Residencial Baixa Densidade;137;16492;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Arpuador;1Fam;1Story;6;6;1966;2002;Empenado;Telha Padrão;Cara de tijolo;Contraplacado;Nenhum;0;Bom;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento mediano;247;Sala de recreação média;713;557;1517;Gás;Excelente;sim;SBrkr;1888;0;0;1888;0;0;2;1;2;1;Bom;6;Mod;1;Bom;PosA;Normal;Anexo à casa;1966;Acabado;2;578;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;6;2010;Termo de Garantia - 15% de entradavencional;Normal;190000
448;60;Residencial Baixa Densidade;NA;11214;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Morin;1Fam;2Story;7;5;1998;1999;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;930;930;Gás;Bom;sim;SBrkr;956;930;0;1886;0;0;2;1;4;1;Bom;10;Typ;1;Média;Normal;Normal;Anexo à casa;1998;Acabado;2;431;Média;Média;Parcialavimentado;89;0;0;0;0;0;null;null;null;0;7;2006;Termo de Garantia - 15% de entradavencional;Normal;199900
449;50;Residencial Média Densidade;50;8600;Pavimentado;NA;Regular;Aclive a partir da rua;Todos;Interno;Suave;Itaipava;1Fam;1.5Fin;6;6;1937;1950;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;780;780;Gás;Médio;sim;SBrkr;780;596;0;1376;0;0;2;0;3;1;Média;7;Typ;1;Bom;Normal;Normal;Separado da casa;1937;Inacabado;1;198;Média;Média;Cascalho;0;0;0;0;0;0;null;null;null;0;6;2006;Termo de Garantia - 15% de entradavencional;Normal;119500
450;50;Residencial Média Densidade;50;6000;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;1.5Fin;3;7;1948;2002;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Bom;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento mediano;331;inacabado;0;318;649;Gás;Excelente;sim;SBrkr;679;504;0;1183;0;0;1;1;2;1;Média;6;Typ;0;null;Normal;Normal;Separado da casa;1981;Inacabado;1;308;Média;Média;Parcialavimentado;0;176;0;0;0;0;null;null;null;0;6;2007;Termo de Garantia - 15% de entradavencional;Normal;120000
451;30;Residencial Média Densidade;70;5684;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;1Story;6;8;1930;2005;Telha de Barro;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;813;813;Gás;Excelente;sim;FuseA;813;0;0;813;0;0;1;0;2;1;Bom;5;Typ;0;null;Normal;Normal;Separado da casa;1932;Inacabado;1;270;Razoável;Razoável;Cascalho;0;113;0;0;0;0;null;null;null;0;6;2006;Termo de Garantia - 15% de entradavencional;Normal;110000
451;30;Residencial Média Densidade;70;5684;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;1Story;6;8;1930;2005;Telha de Barro;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;813;813;Gás;Excelente;sim;FuseA;813;0;0;813;0;0;1;0;2;1;Bom;5;Typ;0;null;Normal;Normal;Separado da casa;1932;Inacabado;1;270;Razoável;Razoável;Cascalho;0;113;0;0;0;0;null;null;null;0;6;2006;Termo de Garantia - 15% de entradavencional;Normal;110000
452;20;Residencial Baixa Densidade;62;70761;Pavimentado;NA;Ligeiramente irregular;Declive a partir da rua;Todos;Interno;Moderado;Curicica;1Fam;1Story;7;5;1975;1975;Empenado;Telha de madeira;Madeira compensada;Contraplacado;Nenhum;0;Mediano;Médio;Bloco de concreto;Bom;Média;Bom;Alojamento mediano;655;inacabado;0;878;1533;Gás;Médio;sim;SBrkr;1533;0;0;1533;1;0;2;0;2;1;Bom;5;Typ;2;Média;Normal;Normal;Anexo à casa;1975;Inacabado;2;576;Média;Média;Parcialavimentado;200;54;0;0;0;0;null;null;null;0;12;2006;Termo de Garantia - 15% de entradavencional;Normal;280000
453;60;Residencial Baixa Densidade;NA;9303;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Miramar;1Fam;2Story;6;5;1996;1997;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;42;Bom;Médio;Concreto armado;Excelente;Média;Sem Exposiçao;Alojamento mediano;742;inacabado;0;130;872;Gás;Excelente;sim;SBrkr;888;868;0;1756;1;0;2;1;3;1;Média;7;Typ;0;null;Normal;Normal;Anexo à casa;1996;Acabado;2;422;Média;Média;Parcialavimentado;144;122;0;0;0;0;null;null;null;0;7;2007;Termo de Garantia - 15% de entradavencional;Normal;204000
