cep;idade;sexo;pagamento_tipo;produto_tipo
71655260;20;Feminino;Cartão de Crédito;Corpo
70770100;27;Feminino;Boleto;Tratamento
38700060;21;Feminino;Cartão de Crédito;Maquiagem
65137000;23;Feminino;Cartão de Crédito;Corpo
56970000;30;Feminino;Cartão de Crédito;Corpo
47800000;31;Feminino;Boleto;Cabelo
5893180;32;Feminino;Cartão de Crédito;Corpo
57037120;23;Feminino;Cartão de Crédito;Cabelo
57313170;31;Feminino;Boleto;Corpo
13806331;21;Masculino;Cartão de Crédito;Maquiagem
88680000;34;Feminino;Cartão de Crédito;Cabelo
9560550;25;Feminino;Cartão de Crédito;Tratamento
58101343;23;Feminino;Boleto;Maquiagem
22470070;29;Feminino;Cartão de Crédito;Maquiagem
29101120;24;Feminino;Cartão de Crédito;Pele
75701050;27;Feminino;Cartão de Crédito;Cabelo
88708040;30;Feminino;Cartão de Crédito;Maquiagem
4016034;35;Feminino;Cartão de Crédito;Maquiagem
88015120;28;Feminino;Cartão de Crédito;Maquiagem
79031010;35;Feminino;Cartão de Crédito;Maquiagem
8220000;24;Feminino;Débito;Maquiagem
36570000;26;Feminino;Cartão de Crédito;Cabelo
52070000;24;Feminino;Cartão de Crédito;Corpo
3362020;27;Feminino;Cartão de Crédito;Tratamento
21060420;27;Feminino;Cartão de Crédito;Tratamento
35969000;26;Feminino;Cartão de Crédito;Corpo
83702100;30;Masculino;Boleto;Tratamento
79500000;35;Masculino;Cartão de Crédito;Maquiagem
35160219;33;Feminino;Cartão de Crédito;Maquiagem
4311130;34;Feminino;Cartão de Crédito;Maquiagem
1313020;34;Masculino;Cartão de Crédito;Tratamento
15210000;31;Feminino;Cartão de Crédito;Corpo
5065070;34;Masculino;Cartão de Crédito;Corpo
66025660;28;Feminino;Cartão de Crédito;Corpo
9618040;28;Feminino;Cartão de Crédito;Maquiagem
13610040;24;Masculino;Cartão de Crédito;Tratamento
4552050;30;Masculino;Cartão de Crédito;Tratamento
41710220;35;Feminino;Boleto;Tratamento
29101010;26;Feminino;Cartão de Crédito;Corpo
11030400;27;Feminino;Cartão de Crédito;Maquiagem
17506480;24;Feminino;Cartão de Crédito;Maquiagem
79003140;21;Feminino;Cartão de Crédito;Maquiagem
90510000;26;Feminino;Cartão de Crédito;Maquiagem
3407040;21;Feminino;Cartão de Crédito;Tratamento
31720500;27;Masculino;Cartão de Crédito;Cabelo
29210010;35;Feminino;Cartão de Crédito;Cabelo
77824310;23;Feminino;Cartão de Crédito;Corpo
27330020;32;Feminino;Cartão de Crédito;Tratamento
80310640;29;Feminino;Cartão de Crédito;Maquiagem
3127010;35;Feminino;Boleto;Tratamento
13024431;24;Feminino;Cartão de Crédito;Tratamento
4004902;28;Feminino;Cartão de Crédito;Tratamento
65070780;29;Feminino;Cartão de Crédito;Corpo
82410090;34;Feminino;Cartão de Crédito;Cabelo
5339004;29;Feminino;Débito;Maquiagem
60115190;24;Feminino;Cartão de Crédito;Maquiagem
25515126;29;Feminino;Cartão de Crédito;Corpo
79021230;32;Feminino;Boleto;Tratamento
1046920;31;Feminino;Débito;Cabelo
72420250;30;Feminino;Cartão de Crédito;Tratamento
54450160;26;Feminino;Boleto;Cabelo
31270180;24;Feminino;Débito;Tratamento
91260240;32;Feminino;Cartão de Crédito;Cabelo
21361131;26;Feminino;Cartão de Crédito;Maquiagem
51021020;27;Feminino;Cartão de Crédito;Tratamento
15020000;19;Feminino;Cartão de Crédito;Tratamento
6093100;29;Masculino;Cartão de Crédito;Maquiagem
2066010;30;Feminino;Cartão de Crédito;Maquiagem
98801130;33;Feminino;Cartão de Crédito;Cabelo
5630040;31;Feminino;Cartão de Crédito;Tratamento
13990000;27;Feminino;Cartão de Crédito;Maquiagem
22240006;28;Feminino;Cartão de Crédito;Maquiagem
60150161;27;Feminino;Cartão de Crédito;Maquiagem
85960000;25;Feminino;Cartão de Crédito;Cabelo
3084030;27;Feminino;Boleto;Maquiagem
71020054;35;Feminino;Cartão de Crédito;Cabelo
25640550;33;Feminino;Cartão de Crédito;Maquiagem
60170020;21;Feminino;Cartão de Crédito;Maquiagem
4327120;25;Feminino;Débito;Tratamento
85903200;26;Feminino;Boleto;Maquiagem
11700080;24;Feminino;Boleto;Pele
29160581;32;Feminino;Boleto;Cabelo
11700080;24;Feminino;Cartão de Crédito;Cabelo
32340030;29;Feminino;Cartão de Crédito;Maquiagem
60415080;20;Feminino;Cartão de Crédito;Maquiagem
83005490;33;Feminino;Cartão de Crédito;Maquiagem
37480000;35;Feminino;Cartão de Crédito;Corpo
78520000;31;Feminino;Débito;Cabelo
18047620;21;Feminino;Cartão de Crédito;Corpo
4153060;28;Masculino;Cartão de Crédito;Cabelo
13563320;27;Feminino;Boleto;Corpo
89055060;20;Feminino;Boleto;Cabelo
22460030;30;Feminino;Cartão de Crédito;Maquiagem
12320410;33;Feminino;Cartão de Crédito;Maquiagem
24220004;33;Feminino;Cartão de Crédito;Maquiagem
88600000;35;Masculino;Débito;Corpo
1509001;31;Feminino;Cartão de Crédito;Corpo
9421230;28;Feminino;Boleto;Pele
89520000;22;Feminino;Cartão de Crédito;Maquiagem
12246020;25;Feminino;Débito;Maquiagem
7141003;22;Masculino;Cartão de Crédito;Maquiagem
83880000;24;Feminino;Cartão de Crédito;Maquiagem
1413000;34;Masculino;Cartão de Crédito;Corpo
2514000;31;Feminino;Boleto;Maquiagem
71503502;30;Feminino;Cartão de Crédito;Maquiagem
4205001;26;Feminino;Cartão de Crédito;Corpo
39970000;33;Feminino;Cartão de Crédito;Maquiagem
9572110;31;Masculino;Cartão de Crédito;Maquiagem
1217020;26;Feminino;Cartão de Crédito;Tratamento
4551000;28;Feminino;Cartão de Crédito;Cabelo
11030401;23;Feminino;Cartão de Crédito;Maquiagem
28400000;27;Masculino;Cartão de Crédito;Cabelo
6329350;32;Feminino;Cartão de Crédito;Maquiagem
38411140;29;Feminino;Cartão de Crédito;Cabelo
70299030;25;Feminino;Cartão de Crédito;Cabelo
79620110;34;Feminino;Cartão de Crédito;Cabelo
6213005;29;Feminino;Cartão de Crédito;Tratamento
24030211;23;Feminino;Cartão de Crédito;Maquiagem
89290000;19;Feminino;Boleto;Maquiagem
14055530;25;Feminino;Cartão de Crédito;Cabelo
83203230;25;Feminino;Boleto;Corpo
35162417;24;Feminino;Cartão de Crédito;Tratamento
18570000;32;Feminino;Boleto;Corpo
22790365;29;Feminino;Cartão de Crédito;Maquiagem
11025001;25;Feminino;Cartão de Crédito;Cabelo
11065400;35;Feminino;Cartão de Crédito;Cabelo
7910170;28;Feminino;Cartão de Crédito;Tratamento
14420000;24;Feminino;Boleto;Corpo
99010160;22;Feminino;Cartão de Crédito;Cabelo
21361131;27;Feminino;Cartão de Crédito;Cabelo
84051160;26;Feminino;Cartão de Crédito;Tratamento
13417470;23;Feminino;Boleto;Maquiagem
24230152;29;Feminino;Cartão de Crédito;Maquiagem
60165121;24;Masculino;Cartão de Crédito;Corpo
37720000;24;Feminino;Cartão de Crédito;Corpo
28400000;25;Feminino;Cartão de Crédito;Maquiagem
80430180;25;Feminino;Cartão de Crédito;Cabelo
74430130;28;Feminino;Cartão de Crédito;Maquiagem
21073240;35;Feminino;Boleto;Tratamento
16021350;31;Masculino;Cartão de Crédito;Corpo
88965000;25;Feminino;Boleto;Cabelo
29055050;34;Feminino;Cartão de Crédito;Maquiagem
31015240;34;Feminino;Cartão de Crédito;Maquiagem
88354581;32;Feminino;Cartão de Crédito;Corpo
29057230;30;Feminino;Cartão de Crédito;Cabelo
22430190;26;Feminino;Débito;Corpo
13450039;29;Feminino;Cartão de Crédito;Cabelo
30360110;24;Feminino;Cartão de Crédito;Maquiagem
84040110;27;Feminino;Cartão de Crédito;Cabelo
20541100;35;Feminino;Cartão de Crédito;Cabelo
14680000;19;Feminino;Boleto;Maquiagem
60175780;23;Feminino;Cartão de Crédito;Cabelo
5019000;21;Masculino;Cartão de Crédito;Maquiagem
2402600;26;Feminino;Cartão de Crédito;Maquiagem
64052250;33;Feminino;Cartão de Crédito;Corpo
29309080;19;Feminino;Cartão de Crédito;Cabelo
5350000;32;Masculino;Cartão de Crédito;Maquiagem
48903430;21;Feminino;Cartão de Crédito;Pele
74305210;24;Feminino;Cartão de Crédito;Maquiagem
4522031;30;Feminino;Cartão de Crédito;Maquiagem
79040150;19;Feminino;Boleto;Corpo
78840000;32;Feminino;Cartão de Crédito;Cabelo
80240050;25;Feminino;Cartão de Crédito;Maquiagem
12327692;34;Feminino;Cartão de Crédito;Maquiagem
22790440;30;Feminino;Débito;Maquiagem
36033310;26;Feminino;Cartão de Crédito;Cabelo
25710340;29;Feminino;Cartão de Crédito;Maquiagem
49048050;28;Feminino;Cartão de Crédito;Maquiagem
95972000;29;Feminino;Boleto;Maquiagem
70867020;20;Feminino;Cartão de Crédito;Maquiagem
3454070;28;Feminino;Cartão de Crédito;Tratamento
5001000;33;Feminino;Cartão de Crédito;Maquiagem
78850000;21;Feminino;Boleto;Cabelo
60150161;20;Masculino;Cartão de Crédito;Corpo
30140072;30;Feminino;Cartão de Crédito;Cabelo
1313020;35;Masculino;Cartão de Crédito;Tratamento
4404060;25;Feminino;Boleto;Cabelo
88015240;27;Feminino;Cartão de Crédito;Cabelo
91751831;22;Feminino;Cartão de Crédito;Tratamento
2375090;35;Feminino;Cartão de Crédito;Maquiagem
13820000;28;Feminino;Boleto;Corpo
77760000;27;Feminino;Boleto;Maquiagem
80010120;35;Feminino;Cartão de Crédito;Tratamento
4128080;28;Feminino;Cartão de Crédito;Maquiagem
29055410;31;Feminino;Cartão de Crédito;Cabelo
30380640;24;Masculino;Boleto;Cabelo
57036410;31;Feminino;Cartão de Crédito;Maquiagem
99900000;24;Feminino;Cartão de Crédito;Tratamento
37190000;35;Feminino;Cartão de Crédito;Maquiagem
77015591;21;Masculino;Boleto;Cabelo
35901078;25;Feminino;Boleto;Corpo
88330000;25;Feminino;Cartão de Crédito;Maquiagem
1417010;30;Feminino;Cartão de Crédito;Maquiagem
9170530;19;Feminino;Cartão de Crédito;Maquiagem
5386340;31;Feminino;Boleto;Maquiagem
13632420;24;Feminino;Cartão de Crédito;Tratamento
39401585;32;Feminino;Boleto;Maquiagem
80730000;33;Feminino;Cartão de Crédito;Tratamento
4551000;29;Feminino;Cartão de Crédito;Cabelo
27260210;28;Feminino;Cartão de Crédito;Maquiagem
69053040;22;Feminino;Cartão de Crédito;Tratamento
35162364;31;Feminino;Cartão de Crédito;Maquiagem
53130540;26;Feminino;Boleto;Cabelo
89201700;20;Feminino;Cartão de Crédito;Maquiagem
61932540;23;Feminino;Cartão de Crédito;Tratamento
75701430;24;Feminino;Cartão de Crédito;Cabelo
69304000;30;Feminino;Cartão de Crédito;Cabelo
20520201;32;Feminino;Cartão de Crédito;Tratamento
95270000;28;Feminino;Cartão de Crédito;Cabelo
24710570;28;Feminino;Cartão de Crédito;Cabelo
71070518;31;Feminino;Cartão de Crédito;Cabelo
5409011;20;Feminino;Cartão de Crédito;Corpo
87305140;24;Feminino;Cartão de Crédito;Corpo
77809160;26;Feminino;Cartão de Crédito;Cabelo
25685340;29;Masculino;Cartão de Crédito;Tratamento
70070050;30;Feminino;Cartão de Crédito;Maquiagem
17505010;34;Feminino;Cartão de Crédito;Maquiagem
79570000;32;Masculino;Boleto;Corpo
6472001;31;Feminino;Boleto;Maquiagem
6765000;29;Feminino;Cartão de Crédito;Cabelo
22080030;35;Feminino;Cartão de Crédito;Tratamento
15061000;26;Feminino;Cartão de Crédito;Cabelo
2544040;22;Feminino;Cartão de Crédito;Maquiagem
85812171;20;Feminino;Boleto;Tratamento
80630060;27;Feminino;Cartão de Crédito;Tratamento
80440070;29;Feminino;Cartão de Crédito;Cabelo
13500200;22;Feminino;Cartão de Crédito;Tratamento
36016321;23;Feminino;Boleto;Corpo
12230086;31;Feminino;Cartão de Crédito;Maquiagem
13295000;20;Feminino;Boleto;Cabelo
90050103;33;Feminino;Cartão de Crédito;Cabelo
99010160;23;Feminino;Cartão de Crédito;Cabelo
70733010;28;Feminino;Cartão de Crédito;Maquiagem
95060030;32;Masculino;Cartão de Crédito;Tratamento
15013260;25;Feminino;Cartão de Crédito;Cabelo
51011000;27;Feminino;Cartão de Crédito;Cabelo
9421230;28;Feminino;Boleto;Maquiagem
30350750;34;Feminino;Cartão de Crédito;Tratamento
22451041;35;Feminino;Cartão de Crédito;Cabelo
17012130;29;Feminino;Cartão de Crédito;Corpo
37550000;33;Feminino;Cartão de Crédito;Pele
94495650;30;Feminino;Cartão de Crédito;Corpo
1144010;25;Feminino;Débito;Tratamento
5404011;35;Feminino;Cartão de Crédito;Tratamento
22743670;34;Feminino;Cartão de Crédito;Tratamento
70834150;30;Feminino;Débito;Maquiagem
3340000;23;Feminino;Cartão de Crédito;Maquiagem
13420831;22;Feminino;Cartão de Crédito;Tratamento
38408432;25;Masculino;Cartão de Crédito;Tratamento
14090150;34;Feminino;Cartão de Crédito;Maquiagem
31710350;26;Feminino;Cartão de Crédito;Tratamento
22221000;28;Feminino;Cartão de Crédito;Maquiagem
98700000;20;Masculino;Cartão de Crédito;Tratamento
19060560;24;Feminino;Cartão de Crédito;Maquiagem
5387110;23;Feminino;Débito;Maquiagem
12220570;19;Masculino;Cartão de Crédito;Cabelo
52051210;19;Feminino;Cartão de Crédito;Maquiagem
24230540;27;Feminino;Cartão de Crédito;Cabelo
22411000;29;Feminino;Cartão de Crédito;Tratamento
17055010;31;Feminino;Cartão de Crédito;Tratamento
88015600;32;Feminino;Cartão de Crédito;Cabelo
22793295;28;Feminino;Cartão de Crédito;Cabelo
23825030;26;Feminino;Cartão de Crédito;Corpo
71670760;28;Feminino;Cartão de Crédito;Cabelo
22051010;29;Feminino;Cartão de Crédito;Maquiagem
17290000;21;Feminino;Cartão de Crédito;Corpo
13085015;28;Feminino;Cartão de Crédito;Tratamento
13174320;26;Masculino;Cartão de Crédito;Maquiagem
5014000;23;Feminino;Cartão de Crédito;Cabelo
31160430;22;Feminino;Cartão de Crédito;Maquiagem
24800000;30;Feminino;Boleto;Maquiagem
14802300;22;Feminino;Cartão de Crédito;Maquiagem
9725051;30;Masculino;Boleto;Cabelo
25940000;26;Feminino;Cartão de Crédito;Maquiagem
52021220;21;Feminino;Cartão de Crédito;Maquiagem
79813250;25;Feminino;Boleto;Cabelo
13466210;23;Feminino;Cartão de Crédito;Corpo
8090000;33;Feminino;Cartão de Crédito;Tratamento
11431091;26;Feminino;Cartão de Crédito;Maquiagem
14807048;27;Feminino;Cartão de Crédito;Cabelo
88790000;30;Feminino;Cartão de Crédito;Cabelo
1229010;32;Feminino;Cartão de Crédito;Corpo
88330000;23;Feminino;Boleto;Cabelo
29908180;26;Feminino;Cartão de Crédito;Tratamento
49025330;27;Feminino;Cartão de Crédito;Maquiagem
95400000;35;Feminino;Cartão de Crédito;Tratamento
69280000;22;Feminino;Cartão de Crédito;Tratamento
66060000;24;Feminino;Boleto;Maquiagem
37550000;27;Feminino;Cartão de Crédito;Corpo
59080180;26;Feminino;Débito;Maquiagem
38010160;24;Feminino;Cartão de Crédito;Maquiagem
1310200;31;Feminino;Cartão de Crédito;Maquiagem
88015050;27;Feminino;Cartão de Crédito;Maquiagem
44052140;27;Feminino;Cartão de Crédito;Cabelo
3447000;30;Feminino;Boleto;Cabelo
13334040;33;Feminino;Cartão de Crédito;Corpo
32280360;28;Feminino;Débito;Tratamento
13607020;28;Feminino;Cartão de Crédito;Cabelo
60871355;27;Feminino;Boleto;Maquiagem
41820180;31;Feminino;Cartão de Crédito;Maquiagem
73105903;34;Masculino;Boleto;Corpo
22795006;33;Feminino;Boleto;Corpo
13501120;26;Feminino;Cartão de Crédito;Tratamento
3977340;26;Feminino;Boleto;Corpo
39280000;26;Feminino;Cartão de Crédito;Tratamento
82310010;22;Feminino;Cartão de Crédito;Cabelo
3591110;33;Feminino;Cartão de Crédito;Cabelo
1257020;31;Feminino;Cartão de Crédito;Maquiagem
4713001;22;Feminino;Débito;Tratamento
9351020;28;Feminino;Débito;Maquiagem
12401060;32;Feminino;Cartão de Crédito;Cabelo
6182290;30;Feminino;Cartão de Crédito;Maquiagem
89252280;29;Feminino;Cartão de Crédito;Maquiagem
1121010;32;Feminino;Cartão de Crédito;Maquiagem
89058000;26;Feminino;Cartão de Crédito;Cabelo
9820790;35;Masculino;Cartão de Crédito;Cabelo
5632000;30;Feminino;Boleto;Tratamento
86066030;32;Feminino;Cartão de Crédito;Maquiagem
1307000;32;Feminino;Cartão de Crédito;Maquiagem
5592001;26;Feminino;Cartão de Crédito;Tratamento
94480070;30;Feminino;Cartão de Crédito;Tratamento
91920320;21;Feminino;Cartão de Crédito;Cabelo
78050192;27;Feminino;Cartão de Crédito;Corpo
5171520;23;Feminino;Cartão de Crédito;Maquiagem
50070110;28;Feminino;Cartão de Crédito;Tratamento
11661575;29;Feminino;Débito;Tratamento
78931740;27;Feminino;Cartão de Crédito;Maquiagem
2343010;28;Feminino;Cartão de Crédito;Maquiagem
32510000;25;Feminino;Cartão de Crédito;Tratamento
13450044;29;Feminino;Cartão de Crédito;Maquiagem
51020011;23;Feminino;Cartão de Crédito;Maquiagem
68909845;25;Feminino;Cartão de Crédito;Pele
64860000;32;Feminino;Boleto;Maquiagem
95780000;23;Feminino;Cartão de Crédito;Maquiagem
11030101;24;Feminino;Boleto;Cabelo
3334060;29;Masculino;Cartão de Crédito;Cabelo
69307470;33;Masculino;Cartão de Crédito;Corpo
13082030;27;Feminino;Cartão de Crédito;Tratamento
59066180;31;Feminino;Cartão de Crédito;Corpo
40060210;31;Feminino;Cartão de Crédito;Maquiagem
9941270;25;Feminino;Cartão de Crédito;Tratamento
1258011;35;Feminino;Cartão de Crédito;Corpo
79022080;32;Feminino;Cartão de Crédito;Tratamento
29060300;31;Masculino;Cartão de Crédito;Tratamento
30190080;35;Feminino;Boleto;Cabelo
9330730;28;Feminino;Boleto;Maquiagem
71050132;35;Feminino;Cartão de Crédito;Maquiagem
41810680;34;Feminino;Cartão de Crédito;Cabelo
11013250;30;Feminino;Cartão de Crédito;Cabelo
95320000;31;Feminino;Cartão de Crédito;Corpo
74230140;18;Feminino;Boleto;Corpo
77470000;27;Feminino;Cartão de Crédito;Maquiagem
38038392;21;Masculino;Cartão de Crédito;Tratamento
55642210;26;Feminino;Cartão de Crédito;Cabelo
36045480;27;Feminino;Cartão de Crédito;Tratamento
74823440;32;Feminino;Cartão de Crédito;Corpo
2715000;25;Masculino;Cartão de Crédito;Corpo
21040016;35;Feminino;Boleto;Maquiagem
65072760;31;Feminino;Boleto;Corpo
22631370;33;Feminino;Cartão de Crédito;Maquiagem
95260000;28;Feminino;Cartão de Crédito;Pele
95190000;30;Feminino;Cartão de Crédito;Tratamento
98670000;35;Masculino;Boleto;Tratamento
4362010;25;Feminino;Cartão de Crédito;Tratamento
79002380;29;Feminino;Boleto;Cabelo
66023120;33;Feminino;Cartão de Crédito;Cabelo
25515126;29;Feminino;Cartão de Crédito;Tratamento
78050000;26;Feminino;Cartão de Crédito;Cabelo
4368120;27;Feminino;Cartão de Crédito;Cabelo
80050370;28;Feminino;Boleto;Tratamento
18051600;31;Feminino;Cartão de Crédito;Cabelo
65500000;24;Feminino;Cartão de Crédito;Tratamento
29102901;23;Feminino;Cartão de Crédito;Tratamento
1215010;34;Masculino;Cartão de Crédito;Tratamento
96207310;25;Feminino;Cartão de Crédito;Maquiagem
36016200;28;Feminino;Boleto;Corpo
30710480;30;Feminino;Cartão de Crédito;Cabelo
94010190;25;Feminino;Boleto;Maquiagem
7190912;35;Masculino;Cartão de Crédito;Corpo
15910000;24;Masculino;Débito;Corpo
15700000;28;Feminino;Cartão de Crédito;Tratamento
64052720;23;Feminino;Cartão de Crédito;Maquiagem
70736010;25;Feminino;Boleto;Tratamento
89500000;21;Feminino;Cartão de Crédito;Pele
92500000;25;Feminino;Cartão de Crédito;Maquiagem
4286010;21;Feminino;Débito;Maquiagem
4111010;21;Feminino;Cartão de Crédito;Maquiagem
4145000;32;Feminino;Cartão de Crédito;Cabelo
13272400;18;Feminino;Cartão de Crédito;Tratamento
14620000;33;Feminino;Cartão de Crédito;Corpo
13807011;30;Feminino;Cartão de Crédito;Tratamento
21221400;25;Feminino;Cartão de Crédito;Tratamento
70675604;26;Feminino;Cartão de Crédito;Corpo
22775780;34;Feminino;Cartão de Crédito;Cabelo
6703280;29;Feminino;Boleto;Corpo
4578000;32;Feminino;Cartão de Crédito;Tratamento
15091240;27;Feminino;Cartão de Crédito;Cabelo
81810480;21;Masculino;Cartão de Crédito;Tratamento
88066067;24;Masculino;Cartão de Crédito;Tratamento
37440000;30;Feminino;Cartão de Crédito;Maquiagem
59064660;22;Feminino;Cartão de Crédito;Cabelo
70680600;33;Feminino;Cartão de Crédito;Tratamento
20530080;23;Feminino;Cartão de Crédito;Maquiagem
90010310;29;Feminino;Cartão de Crédito;Corpo
28610460;25;Masculino;Cartão de Crédito;Tratamento
