id_cliente;cliente_sexo;cliente_idade;cliente_renda_estimada;loja_uf;loja_cidade;valor_medio_compra
45501;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;327
45547;Feminino;37;Entre 5.000 e 9.999;SP;SÃO PAULO;48
45613;Feminino;42;Maior que 10.000;RJ;RIO DE JANEIRO;146
45720;Feminino;54;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;208
45725;Masculino;44;Maior que 10.000;SP;SÃO PAULO;63
45735;Feminino;48;Entre 5.000 e 9.999;SP;SÃO PAULO;258
45741;Masculino;30;Maior que 10.000;RJ;RIO DE JANEIRO;338
45770;Masculino;43;Maior que 10.000;RJ;RIO DE JANEIRO;94
45822;Feminino;35;Entre 2.500 e 4.999;SP;SÃO PAULO;52
45930;Masculino;58;Entre 2.500 e 4.999;SP;SÃO PAULO;157
46021;Feminino;37;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;118
46028;Masculino;41;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;208
46076;Feminino;29;Maior que 10.000;RJ;RIO DE JANEIRO;44
46098;Masculino;21;Entre 2.500 e 4.999;SP;SÃO PAULO;27
46136;Feminino;29;Maior que 10.000;RJ;RIO DE JANEIRO;111
46140;Feminino;55;Maior que 10.000;RJ;RIO DE JANEIRO;229
46140;Masculino;40;Entre 5.000 e 9.999;SP;SÃO PAULO;170
46147;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;50
46155;Feminino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;50
46188;Feminino;31;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;89
46292;Feminino;73;Maior que 10.000;RJ;RIO DE JANEIRO;228
46340;Feminino;49;Maior que 10.000;RJ;RIO DE JANEIRO;236
46345;Feminino;51;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;38
46358;Feminino;19;Entre 2.500 e 4.999;SP;SÃO PAULO;30
46477;Masculino;19;Entre 2.500 e 4.999;SP;SÃO PAULO;77
46480;Feminino;44;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;38
46503;Feminino;21;Maior que 10.000;RJ;RIO DE JANEIRO;125
46516;Masculino;42;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;169
46552;Feminino;42;Maior que 10.000;RJ;RIO DE JANEIRO;211
46571;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;201
46573;Feminino;22;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;126
46581;Feminino;19;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;108
46630;Feminino;51;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;142
46766;Feminino;52;Entre 2.500 e 4.999;SP;SÃO PAULO;79
46794;Masculino;39;Entre 5.000 e 9.999;SP;SÃO PAULO;157
46893;Masculino;26;Maior que 10.000;RJ;RIO DE JANEIRO;120
46946;Feminino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;251
46966;Masculino;37;Entre 2.500 e 4.999;SP;SÃO PAULO;148
46979;Masculino;22;Entre 2.500 e 4.999;SP;SÃO PAULO;219
47001;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;147
47062;Feminino;22;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;148
47134;Feminino;40;Maior que 10.000;RJ;RIO DE JANEIRO;100
47165;Feminino;47;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;215
47184;Feminino;40;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;170
47216;Masculino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;293
47245;Masculino;55;Entre 2.500 e 4.999;SP;SÃO PAULO;72
47256;Feminino;22;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;201
47299;Feminino;47;Maior que 10.000;SP;SÃO PAULO;106
47313;Feminino;21;Entre 5.000 e 9.999;SP;SÃO PAULO;81
47318;Feminino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;213
47323;Feminino;23;Entre 2.500 e 4.999;SP;SÃO PAULO;232
47399;Masculino;39;Entre 2.500 e 4.999;SP;SÃO PAULO;52
47453;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;68
47462;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;230
47503;Feminino;23;Entre 2.500 e 4.999;SP;SÃO PAULO;160
47522;Feminino;22;Entre 5.000 e 9.999;SP;SÃO PAULO;94
47534;Feminino;50;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;71
47543;Feminino;23;Entre 2.500 e 4.999;SP;SÃO PAULO;167
47584;Masculino;30;Maior que 10.000;RJ;RIO DE JANEIRO;160
47592;Feminino;35;Entre 5.000 e 9.999;SP;SÃO PAULO;105
47600;Feminino;20;Entre 2.500 e 4.999;SP;SÃO PAULO;73
47636;Feminino;58;Maior que 10.000;RJ;RIO DE JANEIRO;118
47647;Feminino;60;Entre 2.500 e 4.999;SP;SÃO PAULO;285
47687;Feminino;51;Entre 2.500 e 4.999;SP;SÃO PAULO;85
47725;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;66
47733;Feminino;46;Entre 2.500 e 4.999;SP;SÃO PAULO;134
47748;Feminino;30;Maior que 10.000;SP;SÃO PAULO;135
47763;Feminino;44;Maior que 10.000;RJ;RIO DE JANEIRO;132
47794;Feminino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;189
47805;Masculino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;531
47817;Feminino;22;Maior que 10.000;RJ;RIO DE JANEIRO;93
47826;Feminino;52;Maior que 10.000;RJ;RIO DE JANEIRO;230
47852;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;143
47904;Feminino;24;Entre 5.000 e 9.999;SP;SANTOS;67
47909;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;194
47926;Feminino;57;Entre 2.500 e 4.999;SP;SÃO PAULO;269
47927;Feminino;40;Entre 2.500 e 4.999;SP;SÃO PAULO;148
47988;Masculino;23;Maior que 10.000;RJ;RIO DE JANEIRO;95
48010;Feminino;48;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;124
48023;Feminino;44;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;77
48058;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;84
48194;Feminino;38;Entre 5.000 e 9.999;SP;SÃO PAULO;185
48206;Feminino;20;Maior que 10.000;RJ;RIO DE JANEIRO;81
48243;Masculino;40;Maior que 10.000;SP;SÃO PAULO;547
48303;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;186
48326;Feminino;23;Entre 5.000 e 9.999;SP;SÃO PAULO;66
48338;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;135
48364;Feminino;59;Maior que 10.000;RJ;RIO DE JANEIRO;113
48460;Feminino;46;Entre 2.500 e 4.999;SP;SÃO PAULO;49
48486;Feminino;19;Entre 2.500 e 4.999;SP;SÃO PAULO;300
48495;Feminino;67;Maior que 10.000;RJ;RIO DE JANEIRO;170
48578;Feminino;21;Maior que 10.000;RJ;RIO DE JANEIRO;138
48656;Masculino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;236
40902;Feminino;54;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;202
41119;Feminino;39;Entre 5.000 e 9.999;MG;BELO HORIZONTE;224
41245;Masculino;36;Entre 5.000 e 9.999;SP;SÃO PAULO;58
41434;Feminino;38;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;105
41716;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;473
41776;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;121
41880;Masculino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;54
41893;Masculino;36;Entre 2.500 e 4.999;SP;SÃO PAULO;446
41933;Masculino;33;Maior que 10.000;RJ;RIO DE JANEIRO;95
41972;Feminino;21;Maior que 10.000;SP;SÃO PAULO;164
42028;Feminino;50;Maior que 10.000;RJ;RIO DE JANEIRO;70
42081;Feminino;38;Entre 5.000 e 9.999;SP;CAMPINAS;201
42129;Feminino;53;Maior que 10.000;SP;SÃO PAULO;58
42177;Feminino;22;Entre 1.000 e 2.499;SP;SÃO PAULO;220
42223;Masculino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;118
42355;Feminino;21;Maior que 10.000;RJ;RIO DE JANEIRO;249
42381;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;473
42403;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;190
42455;Masculino;25;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;214
42490;Masculino;19;Entre 2.500 e 4.999;SP;SÃO PAULO;275
42547;Feminino;40;Entre 2.500 e 4.999;SP;SÃO PAULO;105
42565;Feminino;60;Entre 2.500 e 4.999;SP;SÃO PAULO;231
42681;Feminino;40;Entre 5.000 e 9.999;SP;SÃO PAULO;407
42872;Feminino;40;Entre 5.000 e 9.999;SP;SANTOS;304
42889;Feminino;31;Maior que 10.000;SP;SÃO PAULO;100
42915;Feminino;36;Entre 5.000 e 9.999;SP;SÃO PAULO;88
43007;Feminino;53;Entre 5.000 e 9.999;MG;BELO HORIZONTE;200
43081;Masculino;32;Entre 5.000 e 9.999;MG;BELO HORIZONTE;124
43092;Feminino;34;Entre 5.000 e 9.999;SP;SÃO PAULO;68
43171;Feminino;37;Entre 2.500 e 4.999;SP;SÃO PAULO;98
43238;Feminino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;108
43323;Feminino;29;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;82
43426;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;30
43557;Feminino;27;Entre 5.000 e 9.999;SP;SÃO PAULO;138
43743;Feminino;48;Maior que 10.000;RJ;RIO DE JANEIRO;78
43807;Masculino;52;Entre 2.500 e 4.999;SP;SÃO PAULO;168
43971;Masculino;41;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;275
44297;Feminino;46;Maior que 10.000;RJ;RIO DE JANEIRO;1029
44372;Feminino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;909
44427;Masculino;38;Entre 5.000 e 9.999;SP;SÃO PAULO;278
44465;Feminino;21;Maior que 10.000;RJ;RIO DE JANEIRO;165
44529;Feminino;69;Maior que 10.000;RJ;RIO DE JANEIRO;162
44538;Feminino;43;Entre 5.000 e 9.999;SP;SÃO PAULO;309
44621;Feminino;49;Maior que 10.000;RJ;RIO DE JANEIRO;263
44657;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;254
44731;Feminino;39;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;150
44741;Masculino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;227
44743;Masculino;60;Maior que 10.000;RJ;RIO DE JANEIRO;79
44775;Feminino;47;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;85
44809;Feminino;64;Maior que 10.000;RJ;RIO DE JANEIRO;71
44821;Feminino;54;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;759
44873;Feminino;39;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;213
44881;Masculino;41;Entre 5.000 e 9.999;SP;SÃO PAULO;226
45007;Feminino;39;Maior que 10.000;SP;SÃO PAULO;349
45052;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;129
45094;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;199
45177;Masculino;48;Maior que 10.000;RJ;RIO DE JANEIRO;142
45229;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;213
45243;Feminino;32;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;130
45279;Feminino;44;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;39
45284;Feminino;27;Maior que 10.000;RJ;RIO DE JANEIRO;166
45345;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;211
45383;Masculino;42;Entre 5.000 e 9.999;RJ;NITERÓI;268
45386;Feminino;57;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;245
45396;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;58
45467;Feminino;76;Maior que 10.000;RJ;RIO DE JANEIRO;66
45552;Feminino;35;Maior que 10.000;RJ;RIO DE JANEIRO;131
45570;Feminino;32;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;335
45589;Feminino;45;Entre 5.000 e 9.999;SP;SÃO PAULO;55
45625;Feminino;28;Maior que 10.000;SP;SÃO PAULO;152
45762;Feminino;23;Maior que 10.000;SP;SÃO PAULO;159
45837;Feminino;24;Entre 5.000 e 9.999;SP;SÃO PAULO;93
45851;Masculino;43;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;165
45865;Feminino;58;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;124
45900;Masculino;39;Entre 2.500 e 4.999;SP;SÃO PAULO;258
45933;Masculino;23;Maior que 10.000;RJ;RIO DE JANEIRO;411
45959;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;173
46004;Masculino;58;Entre 2.500 e 4.999;SP;SÃO PAULO;60
46031;Feminino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;161
46035;Feminino;36;Maior que 10.000;RJ;RIO DE JANEIRO;85
46066;Feminino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;73
46177;Masculino;46;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;323
46196;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;129
46257;Feminino;41;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;107
46267;Masculino;47;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;300
46282;Feminino;27;Entre 5.000 e 9.999;MG;BELO HORIZONTE;112
46292;Feminino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;145
46359;Masculino;50;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;221
46541;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;313
46546;Masculino;33;Entre 5.000 e 9.999;SP;SANTOS;154
46597;Masculino;35;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;371
46688;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;199
46781;Masculino;55;Entre 2.500 e 4.999;SP;SÃO PAULO;475
46852;Feminino;53;Maior que 10.000;SP;SÃO PAULO;118
41412;Masculino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;87
41487;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;270
41902;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;117
42057;Feminino;54;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;409
42075;Feminino;58;Entre 5.000 e 9.999;RJ;NITERÓI;72
42343;Feminino;33;Entre 5.000 e 9.999;SP;SÃO PAULO;152
42468;Feminino;52;Entre 2.500 e 4.999;SP;SÃO PAULO;148
42656;Feminino;22;Maior que 10.000;RJ;RIO DE JANEIRO;203
42679;Masculino;26;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;254
42680;Masculino;29;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;113
42907;Masculino;46;Entre 2.500 e 4.999;SP;SÃO PAULO;266
42987;Feminino;50;Entre 5.000 e 9.999;SP;SÃO PAULO;355
43008;Feminino;44;Entre 5.000 e 9.999;SP;SÃO PAULO;198
43102;Masculino;54;Maior que 10.000;RJ;RIO DE JANEIRO;160
43125;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;99
43282;Feminino;36;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;241
43289;Feminino;35;Entre 5.000 e 9.999;CE;FORTALEZA;63
43376;Feminino;41;Entre 2.500 e 4.999;SP;SÃO PAULO;366
43382;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;181
43562;Feminino;26;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;325
43601;Masculino;43;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;219
43762;Feminino;40;Maior que 10.000;RJ;RIO DE JANEIRO;133
43766;Feminino;55;Entre 2.500 e 4.999;SP;SÃO PAULO;119
43853;Feminino;38;Entre 5.000 e 9.999;SP;SÃO PAULO;368
43938;Feminino;60;Maior que 10.000;RJ;RIO DE JANEIRO;197
44044;Masculino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;91
44312;Feminino;61;Maior que 10.000;RJ;RIO DE JANEIRO;178
44477;Feminino;50;Maior que 10.000;RJ;RIO DE JANEIRO;165
44508;Masculino;19;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;319
44514;Feminino;36;Entre 2.500 e 4.999;SP;SÃO PAULO;114
44535;Feminino;39;Entre 2.500 e 4.999;SP;SÃO PAULO;204
44643;Feminino;41;Entre 5.000 e 9.999;MG;BELO HORIZONTE;41
44809;Feminino;48;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;131
44822;Feminino;38;Maior que 10.000;RJ;RIO DE JANEIRO;79
44866;Masculino;29;Maior que 10.000;RJ;RIO DE JANEIRO;120
44875;Masculino;29;Entre 5.000 e 9.999;SP;SÃO PAULO;104
45033;Feminino;58;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;108
45047;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;372
45069;Masculino;43;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;231
45121;Feminino;46;Entre 5.000 e 9.999;SP;SÃO PAULO;97
45148;Masculino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;90
45173;Feminino;21;Entre 2.500 e 4.999;SP;SÃO PAULO;138
45180;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;141
45206;Masculino;58;Entre 5.000 e 9.999;SP;CAMPINAS;94
45233;Feminino;64;Entre 5.000 e 9.999;SP;SÃO PAULO;52
45271;Feminino;33;Maior que 10.000;SP;SÃO PAULO;40
45288;Feminino;19;Maior que 10.000;RJ;RIO DE JANEIRO;80
45299;Masculino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;50
45353;Feminino;20;Entre 2.500 e 4.999;SP;SÃO PAULO;257
45396;Feminino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;164
45414;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;153
45425;Feminino;34;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;81
45560;Feminino;44;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;250
45592;Feminino;31;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;55
45621;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;125
45647;Feminino;30;Entre 1.000 e 2.499;RJ;RIO DE JANEIRO;70
45739;Masculino;42;Entre 2.500 e 4.999;SP;SÃO PAULO;79
45787;Feminino;34;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;111
45882;Feminino;54;Maior que 10.000;RJ;RIO DE JANEIRO;319
45909;Masculino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;208
45952;Masculino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;140
46039;Feminino;47;Maior que 10.000;RJ;RIO DE JANEIRO;176
46138;Masculino;37;Maior que 10.000;RJ;RIO DE JANEIRO;220
46298;Feminino;50;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;226
46444;Feminino;28;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;72
46542;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;45
46552;Feminino;59;Maior que 10.000;RJ;RIO DE JANEIRO;102
46575;Feminino;25;Entre 5.000 e 9.999;SP;SÃO PAULO;108
46609;Feminino;49;Maior que 10.000;RJ;RIO DE JANEIRO;65
46887;Feminino;22;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;140
46903;Feminino;62;Maior que 10.000;RJ;RIO DE JANEIRO;48
46975;Feminino;50;Maior que 10.000;RJ;RIO DE JANEIRO;205
47025;Masculino;53;Entre 5.000 e 9.999;SP;SÃO PAULO;299
47090;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;18
47129;Masculino;41;Entre 2.500 e 4.999;SP;SÃO PAULO;322
47151;Masculino;18;Entre 2.500 e 4.999;SP;SÃO PAULO;150
47153;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;20
47180;Feminino;20;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;108
47203;Masculino;18;Entre 2.500 e 4.999;SP;SÃO PAULO;72
47389;Feminino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;129
47400;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;293
47400;Feminino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;154
47452;Feminino;74;Entre 2.500 e 4.999;SP;SÃO PAULO;347
47454;Masculino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;264
47502;Feminino;18;Maior que 10.000;RJ;RIO DE JANEIRO;140
47513;Feminino;35;Entre 5.000 e 9.999;SP;SÃO PAULO;382
47572;Masculino;31;Maior que 10.000;RJ;RIO DE JANEIRO;136
47596;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;73
47597;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;44
47623;Feminino;40;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;87
47641;Feminino;38;Maior que 10.000;RJ;RIO DE JANEIRO;108
47683;Feminino;54;Maior que 10.000;RJ;RIO DE JANEIRO;144
47696;Feminino;41;Maior que 10.000;RJ;RIO DE JANEIRO;226
49736;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;147
49753;Feminino;38;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;163
49766;Masculino;44;Maior que 10.000;RJ;RIO DE JANEIRO;368
49801;Feminino;31;Maior que 10.000;SP;SÃO PAULO;70
49945;Feminino;37;Entre 2.500 e 4.999;SP;SÃO PAULO;28
50005;Feminino;35;Menor que 1.000;SP;SÃO PAULO;55
50038;Feminino;26;Maior que 10.000;RJ;RIO DE JANEIRO;83
50131;Feminino;40;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;120
50151;Feminino;41;Maior que 10.000;RJ;RIO DE JANEIRO;203
50173;Masculino;29;Entre 5.000 e 9.999;MG;BELO HORIZONTE;80
50180;Masculino;37;Entre 2.500 e 4.999;SP;SÃO PAULO;121
50193;Feminino;34;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;35
50211;Feminino;42;Maior que 10.000;RJ;RIO DE JANEIRO;95
50246;Feminino;40;Entre 2.500 e 4.999;SP;SÃO PAULO;135
50302;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;90
50343;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;190
50394;Feminino;76;Maior que 10.000;RJ;RIO DE JANEIRO;170
50422;Feminino;42;Maior que 10.000;RJ;RIO DE JANEIRO;165
50448;Feminino;38;Entre 2.500 e 4.999;SP;SÃO PAULO;374
50481;Feminino;62;Entre 2.500 e 4.999;SP;SÃO PAULO;112
50529;Feminino;57;Entre 2.500 e 4.999;SP;SÃO PAULO;50
50564;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;425
50652;Feminino;44;Entre 5.000 e 9.999;SP;SÃO PAULO;291
50677;Feminino;59;Entre 1.000 e 2.499;RJ;RIO DE JANEIRO;98
50729;Feminino;29;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;202
50765;Feminino;25;Entre 5.000 e 9.999;SP;SÃO PAULO;180
50813;Feminino;27;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;104
50862;Feminino;55;Entre 5.000 e 9.999;SP;SÃO PAULO;177
50885;Masculino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;183
51041;Masculino;46;Maior que 10.000;RJ;RIO DE JANEIRO;114
51098;Feminino;51;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;188
51150;Feminino;56;Entre 5.000 e 9.999;SP;SÃO PAULO;27
51330;Feminino;47;Maior que 10.000;SP;CAMPINAS;200
51357;Feminino;63;Maior que 10.000;RJ;RIO DE JANEIRO;210
51366;Feminino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;20
51476;Masculino;56;Entre 2.500 e 4.999;SP;SÃO PAULO;110
51494;Masculino;27;Maior que 10.000;RJ;RIO DE JANEIRO;167
51518;Masculino;51;Entre 2.500 e 4.999;SP;SÃO PAULO;100
51561;Masculino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;88
51610;Masculino;40;Entre 5.000 e 9.999;SP;SÃO PAULO;200
51619;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;121
51709;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;191
51719;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;80
51781;Masculino;30;Maior que 10.000;RJ;RIO DE JANEIRO;258
51820;Masculino;35;Entre 5.000 e 9.999;SP;SÃO PAULO;136
51834;Feminino;31;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;107
51897;Feminino;47;Maior que 10.000;RJ;RIO DE JANEIRO;70
51940;Masculino;44;Maior que 10.000;RJ;RIO DE JANEIRO;90
52054;Feminino;31;Maior que 10.000;SP;SÃO PAULO;14
52076;Feminino;52;Entre 2.500 e 4.999;SP;SÃO PAULO;84
52081;Feminino;43;Entre 5.000 e 9.999;SP;SÃO PAULO;40
52132;Feminino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;54
52158;Feminino;36;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;151
52437;Feminino;50;Entre 1.000 e 2.499;SP;SÃO PAULO;261
52522;Feminino;19;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;113
52537;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;27
52604;Feminino;53;Maior que 10.000;RJ;RIO DE JANEIRO;200
52686;Feminino;31;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;104
52724;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;22
52738;Masculino;49;Entre 2.500 e 4.999;SP;SÃO PAULO;63
52752;Masculino;30;Entre 5.000 e 9.999;MG;BELO HORIZONTE;100
52998;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;600
53012;Feminino;34;Entre 5.000 e 9.999;SP;SÃO PAULO;54
53040;Feminino;62;Maior que 10.000;RJ;RIO DE JANEIRO;254
53061;Feminino;62;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;135
53139;Feminino;34;Maior que 10.000;RJ;RIO DE JANEIRO;156
53145;Feminino;60;Maior que 10.000;RJ;RIO DE JANEIRO;169
53162;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;79
53203;Masculino;43;Maior que 10.000;RJ;RIO DE JANEIRO;25
53241;Feminino;35;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;84
53266;Feminino;65;Maior que 10.000;RJ;RIO DE JANEIRO;121
53280;Masculino;62;Entre 5.000 e 9.999;SP;SÃO PAULO;143
53283;Masculino;21;Entre 5.000 e 9.999;SP;SÃO PAULO;42
53395;Feminino;28;Maior que 10.000;RJ;RIO DE JANEIRO;105
53409;Feminino;62;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;630
53459;Feminino;51;Entre 5.000 e 9.999;SP;SÃO PAULO;141
53485;Feminino;34;Entre 1.000 e 2.499;SP;SÃO PAULO;130
53539;Feminino;58;Entre 2.500 e 4.999;SP;SÃO PAULO;247
53574;Feminino;45;Entre 2.500 e 4.999;SP;SÃO PAULO;251
53635;Masculino;53;Entre 2.500 e 4.999;SP;SÃO PAULO;389
53727;Feminino;57;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;516
53728;Feminino;44;Maior que 10.000;RJ;RIO DE JANEIRO;115
