CÓDIGO SAP;FAMÍLIA;APRESENTAÇÃO;QTDE;UM;PRINCIPIO ATIVO;UNIDADE DE NEGÓCIO;EMPRESA;REGISTRO MS;GGREM;NCM (CLASS FISCAL);CÓDIGO EAN;TIPO DE MEDICAMENTO;% Pis;% Cofins;TARJA;LISTA;REGIME DE PREÇOS;IPI;ICMS 0 % (PF);ICMS 0 % (PMC);ICMS 12 %  (PF);ICMS 12 % (PMC) ;ICMS 17 % (PF);ICMS 17 % (PMC);ICMS 17,5 % (PF);ICMS 17,5 % (PMC);ICMS 18 %  (PF);ICMS 18 %  (PMC);ICMS 20 % (PF);ICMS 20 % (PMC);ICMS 17 % (ALC) AC/RR (PF);ICMS 17 % (ALC) AC/RR (PMC);ICMS 17,5 % (ALC) RO (PF);ICMS 17,5 % (ALC) RO (PMC);ICMS 18 % (ALC) AM/AP (PF);ICMS 18 % (ALC) AM/AP (PMC)
1006524;CICLOBENZAPRINA;CLOR CICLOBENZAPRINA 10MG COMR BLX30;30;COM REV;CLORIDRATO DE CICLOBENZAPRINA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049039;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;23,65;31,59;25,3;33,72;25,47;33,94;25,65;34,17;26,39;35,13;22,02;30,44;22,15;30,62;22,29;30,81
1001825;CICLOBENZAPRINA;CLOR CICLOBENZAPRINA 5MG COMR BLX15;15;COM REV;CLORIDRATO DE CICLOBENZAPRINA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30049039;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;10,45;13,96;11,17;14,89;11,25;14,99;11,33;15,1;11,66;15,52;9,72;13,44;9,78;13,52;9,84;13,6
1006529;CICLOBENZAPRINA;CLOR CICLOBENZAPRINA 5MG COMR BLX15;15;COM REV;CLORIDRATO DE CICLOBENZAPRINA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049039;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;10,45;13,96;11,17;14,89;11,25;14,99;11,33;15,1;11,66;15,52;9,72;13,44;9,78;13,52;9,84;13,6
1001820;CICLOBENZAPRINA;CLOR CICLOBENZAPRINA 5MG COMR BLX30;30;COM REV;CLORIDRATO DE CICLOBENZAPRINA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30049039;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;21,11;28,2;22,58;30,1;22,73;30,29;22,89;30,5;23,56;31,36;19,65;27,16;19,77;27,33;19,89;27,5
1006527;CICLOBENZAPRINA;CLOR CICLOBENZAPRINA 5MG COMR BLX30;30;COM REV;CLORIDRATO DE CICLOBENZAPRINA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049039;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;21,11;28,2;22,58;30,1;22,73;30,29;22,89;30,5;23,56;31,36;19,65;27,16;19,77;27,33;19,89;27,5
1006340;CILOSTAZOL;CILOSTAZOL 100MG COM BLX30;30;COM;CILOSTAZOL;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;26,16;36,16;27,73;38,34;27,9;38,57;28,07;38,81;28,78;39,79;27,73;38,34;27,9;38,57;28,07;38,81
1006364;CILOSTAZOL;CILOSTAZOL 100MG COM BLX60;60;COM;CILOSTAZOL;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;31,99;44,22;33,92;46,89;34,12;47,17;34,33;47,46;35,19;48,65;33,92;46,89;34,12;47,17;34,33;47,46
1006318;CILOSTAZOL;CILOSTAZOL 50MG COM BLX30;30;COM;CILOSTAZOL;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;13,26;18,33;14,06;19,44;14,15;19,56;14,23;19,67;14,59;20,17;14,06;19,44;14,15;19,56;14,23;19,67
1004332;CILOSTAZOL;CILOSTAZOL 50MG COM BLX60;60;COM;CILOSTAZOL;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21118E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;15,95;22,05;16,92;23,39;17,02;23,53;17,12;23,67;17,55;24,26;16,92;23,39;17,02;23,53;17,12;23,67
1006347;CILOSTAZOL;CILOSTAZOL 50MG COM BLX60;60;COM;CILOSTAZOL;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;15,95;22,05;16,92;23,39;17,02;23,53;17,12;23,67;17,55;24,26;16,92;23,39;17,02;23,53;17,12;23,67
1003373;CIPIDE;CIPIDE 100MG COM BLX30;30;COM;CIPROFIBRATO;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00513E+14;30049099;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;26,33;36,4;27,92;38,6;28,08;38,82;28,26;39,07;28,96;40,04;27,92;38,6;28,08;38,82;28,26;39,07
1003446;CIPROFIBRATO;CIPROFIBRATO 100MG COM BLX30;30;COM;CIPROFIBRATO;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21113E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;69,55;96,15;73,73;101,93;74,18;102,55;74,63;103,17;76,5;105,76;73,73;101,93;74,18;102,55;74,63;103,17
1006564;CIPROFIBRATO;CIPROFIBRATO 100MG COM BLX30;30;COM;CIPROFIBRATO;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;69,55;96,15;73,73;101,93;74,18;102,55;74,63;103,17;76,5;105,76;73,73;101,93;74,18;102,55;74,63;103,17
1007298;CIPROTERONA + ETINILESTRADIOL;CIPRO 2+ETINIL 0,035MG CT 21CP;21;COM REV;CIPROTERONA + ETINILESTRADIOL;GENÉRICOS;MELCON;1,5589E+12;5,40813E+14;30043939;7,89891E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;14,76;20,4;15,65;21,64;15,75;21,77;15,84;21,9;16,24;22,45;15,65;21,64;15,75;21,77;15,84;21,9
1007299;CIPROTERONA + ETINILESTRADIOL;CIPRO 2+ETINIL 0,035MG CT 63CP;63;COM REV;CIPROTERONA + ETINILESTRADIOL;GENÉRICOS;MELCON;1,5589E+12;5,40813E+14;30043939;7,89891E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;31,42;43,44;33,31;46,05;33,52;46,34;33,72;46,62;34,56;47,78;33,31;46,05;33,52;46,34;33,72;46,62
1000500;CITALOPRAM;CITALOPRAM 20MG 2BLX14 (C1);28;COM REV;CITALOPRAM;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21124E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;41,24;57,01;43,72;60,44;43,99;60,81;44,26;61,19;45,36;62,71;43,72;60,44;43,99;60,81;44,26;61,19
1006288;CITALOPRAM;CITALOPRAM 20MG 2BLX14 (C1);28;COM REV;CITALOPRAM;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;41,24;57,01;43,72;60,44;43,99;60,81;44,26;61,19;45,36;62,71;43,72;60,44;43,99;60,81;44,26;61,19
1006087;CLILON;CLILON 0,4% SOL OFT FRX5ML;1;FR;TROMETAMOL CETOROLACO;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52918E+14;30049062;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;20,83;28,8;22,08;30,52;22,22;30,72;22,35;30,9;22,91;31,67;22,08;30,52;22,22;30,72;22,35;30,9
1006234;CLILON;CLILON 0,5% SOL OFT FRX5ML;1;FR;TROMETAMOL CETOROLACO;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52918E+14;30049062;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;24,44;33,79;25,92;35,83;26,07;36,04;26,23;36,26;26,89;37,17;25,92;35,83;26,07;36,04;26,23;36,26
1006623;CLOPIDOGREL;CLOPIDOGREL 75MG COMR BLX30;30;COM REV;BISSULFATO DE CLOPIDOGREL;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;131,14;181,29;139,04;192,21;139,88;193,38;140,73;194,55;144,25;199,42;139,04;192,21;139,88;193,38;140,73;194,55
1001888;CLOPIN;CLOPIN 75MG COMR BLX30;30;COM REV;BISSULFATO DE CLOPIDOGREL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00514E+14;30049079;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;37,17;51,39;39,41;54,48;39,65;54,81;39,89;55,15;40,89;56,53;39,41;54,48;39,65;54,81;39,89;55,15
1005498;CLOPIN DUO;CLOPIN DUO 75/100MG COMR BLAX30;30;COM REV;"BISSULFATO DE CLOPIDOGREL; ÁCIDO ACETILSALICÍLICO";PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30049079;7,89666E+12;NOVA ASSOCIAÇÃO NO PAÍS;0;0;TV;POS;MONITORADO;0;0;0;42,89;59,29;45,47;62,86;45,75;63,25;46,02;63,62;47,18;65,22;45,47;62,86;45,75;63,25;46,02;63,62
1004548;CLORIDRATO DE CIPROFLOXACINO;CLOR CIPROFLOXACINO 500MG BLX14;14;COM REV;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21123E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;41,75;57,72;44,27;61,2;44,53;61,56;44,8;61,93;45,93;63,5;44,27;61,2;44,53;61,56;44,8;61,93
1006604;CLORIDRATO DE CIPROFLOXACINO;CLOR CIPROFLOXACINO 500MG BLX14;14;COM REV;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;41,75;57,72;44,27;61,2;44,53;61,56;44,8;61,93;45,93;63,5;44,27;61,2;44,53;61,56;44,8;61,93
1006605;CLORIDRATO DE CIPROFLOXACINO;CLOR CIPROFLOXACINO 500MG BLX6;6;COM REV;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;38,23;52,85;40,53;56,03;40,78;56,38;41,02;56,71;42,05;58,13;40,53;56,03;40,78;56,38;41,02;56,71
1007279;DONEPEZILA;DONEPEZILA 5MG COMR BLX30 (C1);30;COM REV;CLORIDRATO DE DONEPEZILA;GENÉRICOS;ACHÉ;1,05731E+12;5,52921E+14;30049069;7896658038303     ;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;90;124,42;95,42;131,91;96;132,71;96,59;133,53;99;136,86;95,42;131,91;96;132,71;96,59;133,53
1007280;DONEPEZILA;DONEPEZILA 10MG COMR BLX30 (C1);30;COM REV;CLORIDRATO DE DONEPEZILA;GENÉRICOS;ACHÉ;1,05731E+12;5,52921E+14;30049069;7896658038310     ;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;100;138,24;106,02;146,57;106,67;147,47;107,32;148,36;110;152,07;106,02;146,57;106,67;147,47;107,32;148,36
1001075;CODERGOCRINA;MES CODERGOCRINA 1MG FRX30ML;1;FR;MESILATO DE CODERGOCRINA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;22,92;31,69;24,3;33,59;24,45;33,8;24,6;34,01;25,21;34,85;24,3;33,59;24,45;33,8;24,6;34,01
1006516;CODERGOCRINA;MES CODERGOCRINA 1MG FRX30ML;1;FR;MESILATO DE CODERGOCRINA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;22,92;31,69;24,3;33,59;24,45;33,8;24,6;34,01;25,21;34,85;24,3;33,59;24,45;33,8;24,6;34,01
1000080;COLPISTATIN;COLPISTATIN CREM BGX40G+10APL;1;BG;"BENZOILMETRONIDAZOL; CLORETO DE BENZALCÔNIO; NISTATINA";PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00502E+14;30049069;7,89666E+12;REFERÊNCIA;0,021;0,099;TV;NEG;MONITORADO;0;0;0;28,92;38,63;30,93;41,23;31,15;41,51;31,37;41,79;32,27;42,95;26,93;37,23;27,09;37,45;27,25;37,67
1000365;COMBIRON;COMBIRON FOLICO COMR BLX45;45;COM REV;"FERROCARBONILA; ASSOCIAÇÕES";PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30045090;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;27,1;36,2;28,98;38,63;29,18;38,89;29,39;39,16;30,24;40,25;25,23;34,88;25,38;35,09;25,53;35,29
1000728;COMBIRON;COMBIRON GT SUSOR FRX30ML (NF);1;FR;"GLICINATO FÉRRICO; ASSOCIAÇÕES";PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30045090;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;16,66;22,25;17,82;23,75;17,94;23,91;18,07;24,07;18,59;24,74;15,51;21,44;15,61;21,58;15,7;21,7
1000725;COMBIRON;COMBIRON SUSOR FRX120ML (NF);1;FR;"GLICINATO FÉRRICO; ASSOCIAÇÕES";PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30045090;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;12,2;16,3;13,05;17,39;13,14;17,51;13,23;17,63;13,62;18,13;11,36;15,7;11,43;15,8;11,5;15,9
1001046;CORDAREX;CORDAREX 10MG COM BLX30;30;COM;BESILATO DE ANLODIPINO;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21105E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;32,35;44,72;34,3;47,42;34,51;47,71;34,72;48;35,59;49,2;34,3;47,42;34,51;47,71;34,72;48
1006358;CORDAREX;CORDAREX 10MG COM BLX30;30;COM;BESILATO DE ANLODIPINO;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;32,35;44,72;34,3;47,42;34,51;47,71;34,72;48;35,59;49,2;34,3;47,42;34,51;47,71;34,72;48
1005295;CORDAREX;CORDAREX 2,5MG BLX60;60;COM;BESILATO DE ANLODIPINO;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21116E+14;30049069;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;39,41;54,48;41,78;57,76;42,04;58,12;42,29;58,46;43,35;59,93;41,78;57,76;42,04;58,12;42,29;58,46
1006382;CORDAREX;CORDAREX 2,5MG BLX60;60;COM;BESILATO DE ANLODIPINO;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;39,41;54,48;41,78;57,76;42,04;58,12;42,29;58,46;43,35;59,93;41,78;57,76;42,04;58,12;42,29;58,46
1001044;CORDAREX;CORDAREX 2,5MG COM BLX30;30;COM;BESILATO DE ANLODIPINO;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21105E+14;30049069;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;20,09;27,77;21,3;29,45;21,43;29,63;21,56;29,81;22,1;30,55;21,3;29,45;21,43;29,63;21,56;29,81
1006357;CORDAREX;CORDAREX 2,5MG COM BLX30;30;COM;BESILATO DE ANLODIPINO;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;20,09;27,77;21,3;29,45;21,43;29,63;21,56;29,81;22,1;30,55;21,3;29,45;21,43;29,63;21,56;29,81
1006330;CORDAREX;CORDAREX 5MG COM BLX30;30;COM;BESILATO DE ANLODIPINO;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;20,11;27,8;21,33;29,49;21,45;29,65;21,59;29,85;22,13;30,59;21,33;29,49;21,45;29,65;21,59;29,85
1005294;CORDAREX;CORDAREX 5MG COM BLX60;60;COM;BESILATO DE ANLODIPINO;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21116E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;39,41;54,48;41,78;57,76;42,04;58,12;42,29;58,46;43,35;59,93;41,78;57,76;42,04;58,12;42,29;58,46
1006360;CORDAREX;CORDAREX 5MG COM BLX60;60;COM;BESILATO DE ANLODIPINO;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;39,41;54,48;41,78;57,76;42,04;58,12;42,29;58,46;43,35;59,93;41,78;57,76;42,04;58,12;42,29;58,46
1002626;CORUS;CORUS 25MG COMR BLX30;30;COM REV;LOSARTANA POTÁSSICA;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049069;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;28,61;39,55;30,34;41,94;30,52;42,19;30,71;42,45;31,48;43,52;30,34;41,94;30,52;42,19;30,71;42,45
1006334;CORUS;CORUS 25MG COMR BLX30;30;COM REV;LOSARTANA POTÁSSICA;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;28,61;39,55;30,34;41,94;30,52;42,19;30,71;42,45;31,48;43,52;30,34;41,94;30,52;42,19;30,71;42,45
1002628;CORUS;CORUS 50MG COMR BLX30;30;COM REV;LOSARTANA POTÁSSICA;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;7,73;10,69;8,19;11,32;8,24;11,39;8,29;11,46;8,5;11,75;8,19;11,32;8,24;11,39;8,29;11,46
1006273;CORUS;CORUS 50MG COMR BLX30;30;COM REV;LOSARTANA POTÁSSICA;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;7,73;10,69;8,19;11,32;8,24;11,39;8,29;11,46;8,5;11,75;8,19;11,32;8,24;11,39;8,29;11,46
1001124;CORUS;CORUS H 100/25MG COMR BLX30;30;COM REV;"HIDROCLOROTIAZIDA; LOSARTANA POTÁSSICA";PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;79,15;109,42;83,92;116,01;84,42;116,71;84,94;117,42;87,06;120,36;83,92;116,01;84,42;116,71;84,94;117,42
1006519;CORUS;CORUS H 100/25MG COMR BLX30;30;COM REV;"HIDROCLOROTIAZIDA; LOSARTANA POTÁSSICA";PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;79,15;109,42;83,92;116,01;84,42;116,71;84,94;117,42;87,06;120,36;83,92;116,01;84,42;116,71;84,94;117,42
1001127;CORUS;CORUS H 50/12,5MG COMR BLX30;30;COM REV;"HIDROCLOROTIAZIDA; LOSARTANA POTÁSSICA";PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;39,42;54,5;41,8;57,79;42,05;58,13;42,3;58,48;43,36;59,94;41,8;57,79;42,05;58,13;42,3;58,48
1006521;CORUS;CORUS H 50/12,5MG COMR BLX30;30;COM REV;"HIDROCLOROTIAZIDA; LOSARTANA POTÁSSICA";PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;39,42;54,5;41,8;57,79;42,05;58,13;42,3;58,48;43,36;59,94;41,8;57,79;42,05;58,13;42,3;58,48
1004361;DASTENE;DASTENE 0,5MG CAP BLX10;10;CAP;DUTASTERIDA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00515E+14;30049099;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;18,73;25,89;19,86;27,46;19,98;27,62;20,1;27,79;20,6;28,48;19,86;27,46;19,98;27,62;20,1;27,79
1004364;DASTENE;DASTENE 0,5MG CAP BLX30;30;CAP;DUTASTERIDA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00515E+14;30049099;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;62,75;86,75;66,53;91,97;66,93;92,53;67,34;93,09;69,03;95,43;66,53;91,97;66,93;92,53;67,34;93,09
1000351;DECADRON;DECADRON 0,5MG COM 2BLX10;20;COM;DEXAMETASONA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,0051E+14;30043999;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;6,6;9,12;7;9,68;7,04;9,73;7,09;9,8;7,26;10,04;7;9,68;7,04;9,73;7,09;9,8
1000352;DECADRON;DECADRON 0,75MG COM 2BLX10;20;COM;DEXAMETASONA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,0051E+14;30043999;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;8,22;11,36;8,71;12,04;8,76;12,11;8,82;12,19;9,04;12,5;8,71;12,04;8,76;12,11;8,82;12,19
1000314;DECADRON;DECADRON 4MG COM BLX10;10;COM;DEXAMETASONA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,0051E+14;30043999;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;13,82;19,11;14,65;20,25;14,74;20,38;14,83;20,5;15,2;21,01;14,65;20,25;14,74;20,38;14,83;20,5
1006023;DECADRON;DECADRON COLIRIO FRX5ML;1;FR;"FOSFATO DISSÓDICO DE DEXAMETASONA; SULFATO DE NEOMICINA";PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00509E+14;30043999;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;9,49;13,12;10,06;13,91;10,12;13,99;10,18;14,07;10,44;14,43;10,06;13,91;10,12;13,99;10,18;14,07
1000355;DECADRON;DECADRON ELIXIR FRX120ML;1;FR;DEXAMETASONA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,0051E+14;30043999;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;17,92;24,77;19;26,27;19,12;26,43;19,23;26,58;19,71;27,25;19;26,27;19,12;26,43;19,23;26,58
1000356;DECADRON;DECADRON SOLNAS FRX20ML;1;FR;"DEXAMETASONA; NEOMICINA;FENILEFRINA";PRESCRIÇÃO;ACHÉ;1,0573E+12;5,0051E+14;30043999;7,89666E+12;SIMILAR;0,021;0,099;TV;NEG;MONITORADO;0;0;0;23,82;31,82;25,47;33,95;25,65;34,18;25,83;34,41;26,57;35,37;22,17;30,65;22,31;30,84;22,44;31,02
1006026;DECADRON INJETAVEL;DECADRON 2MG INJ 100AMPX1ML HOSP;100;FA;FOSFATO DISSÓDICO DE DEXAMETASONA;CUIDADOS ESPECIAIS;ACHÉ;1,0573E+12;5,00514E+14;30043290;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;475,3;0;503,93;0;506,98;0;510,07;0;522,83;0;503,93;0;506,98;0;510,07;0
1006010;DECADRON INJETAVEL;DECADRON 2MG INJ 2AMPX1ML;2;FA;FOSFATO DISSÓDICO DE DEXAMETASONA;CUIDADOS ESPECIAIS;ACHÉ;1,0573E+12;5,0051E+14;30043290;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;9,51;13,15;10,08;13,94;10,15;14,03;10,21;14,11;10,46;14,46;10,08;13,94;10,15;14,03;10,21;14,11
1006025;DECADRON INJETAVEL;DECADRON 4MG INJ 100FAX2,5ML HOSP;100;FA;FOSFATO DISSÓDICO DE DEXAMETASONA;CUIDADOS ESPECIAIS;ACHÉ;1,0573E+12;5,00514E+14;30043290;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;1177,32;0;1248,24;0;1255,81;0;1263,46;0;1295,05;0;1248,24;0;1255,81;0;1263,46;0
1006011;DECADRON INJETAVEL;DECADRON 4MG INJ FAX2,5ML;1;FA;DEXAMETASONA;CUIDADOS ESPECIAIS;ACHÉ;1,0573E+12;5,0051E+14;30043290;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;11,78;16,29;12,49;17,27;12,57;17,38;12,65;17,49;12,96;17,92;12,49;17,27;12,57;17,38;12,65;17,49
1006012;DECADRONAL;DECADRONAL SUS INJ FAX2ML;1;FA;ACETATO DE DEXAMETASONA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00508E+14;30043290;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;13,49;18,65;14,3;19,77;14,39;19,89;14,48;20,02;14,84;20,52;14,3;19,77;14,39;19,89;14,48;20,02
1001229;DECONGEX;DECONGEX PLUS COMR BLX100;100;COM REV;"BRONFENIRAMINA; FENILEFRINA";MIP;ACHÉ;1,0573E+12;5,00512E+14;30049099;7,89666E+12;REFERÊNCIA;0,021;0,099;VL;NEG;LIBERADO;0;0;0;132,14;176,51;141,31;188,36;142,29;189,62;143,29;190,91;147,44;196,25;123,01;170,05;123,76;171,09;124,51;172,13
1;DECONGEX;FRAÇÃO DE VENDAS  4 COM;4;COM;"BRONFENIRAMINA; FENILEFRINA";MIP;ACHÉ;-;;-;-;REFERÊNCIA;0,021;0,099;VL;NEG;LIBERADO;0;0;0;0;7,06;0;7,53;0;7,58;0;7,64;0;7,85;0;6,8;0;6,84;0;6,89
1000190;DECONGEX;DECONGEX PLUS COMR BLX12;12;COM REV;"BRONFENIRAMINA; FENILEFRINA";MIP;ACHÉ;1,0573E+12;5,00502E+14;30049099;7,89666E+12;REFERÊNCIA;0,021;0,099;VL;NEG;LIBERADO;0;0;0;16,68;22,28;17,83;23,77;17,96;23,93;18,08;24,09;18,61;24,77;15,52;21,46;15,62;21,59;15,71;21,72
1000192;DECONGEX;DECONGEX PLUS GT FRX20ML;1;FR;"BRONFENIRAMINA; FENILEFRINA";MIP;ACHÉ;1,0573E+12;5,00502E+14;30049099;7,89666E+12;REFERÊNCIA;0,021;0,099;VL;NEG;LIBERADO;0;0;0;9,08;12,13;9,71;12,94;9,78;13,03;9,85;13,12;10,13;13,48;8,46;11,7;8,51;11,76;8,56;11,83
